geonameid,name,latitude,longitude,admin1_code,admin2_code,population,timezone,city_id,pop_category
5095787,Bloomingdale,40.4976,-74.64738,NJ,035,7714,America/New_York,5095787,medium
5095808,Bogota,40.87621,-74.02986,NJ,003,8400,America/New_York,5095808,medium
5095826,Boonton,40.9026,-74.4071,NJ,027,8441,America/New_York,5095826,medium
5095860,Bound Brook,40.56844,-74.53849,NJ,035,10497,America/New_York,5095860,medium
5095887,Bradley Gardens,40.56288,-74.6546,NJ,035,14206,America/New_York,5095887,medium
5096049,Brookdale,40.83371,-74.18292,NJ,013,9239,America/New_York,5096049,medium
5096057,Budd Lake,40.87121,-74.73405,NJ,027,8968,America/New_York,5096057,medium
5096075,Burlington,40.07122,-74.86489,NJ,005,9808,America/New_York,5096075,medium
5096100,Butler,41.00371,-74.34154,NJ,027,7701,America/New_York,5096100,medium
5096133,Caldwell,40.83982,-74.27654,NJ,013,7948,America/New_York,5096133,medium
5096289,Carlstadt,40.84038,-74.0907,NJ,003,6279,America/New_York,5096289,medium
5096316,Carteret,40.57733,-74.2282,NJ,023,24170,America/New_York,5096316,medium
5096371,Cedar Grove,40.85177,-74.22903,NJ,013,12457,America/New_York,5096371,medium
5096495,Chatham,40.74093,-74.38376,NJ,027,8993,America/New_York,5096495,medium
5096655,Clark,40.63,-74.31,NJ,039,14628,America/New_York,5096655,medium
5096686,Cliffside Park,40.82149,-73.98764,NJ,003,24857,America/New_York,5096686,medium
5096699,Clifton,40.85843,-74.16376,NJ,031,86334,America/New_York,5096699,large
5096742,Closter,40.97315,-73.96153,NJ,003,8662,America/New_York,5096742,medium
5096798,Colonia,40.57455,-74.30209,NJ,023,17795,America/New_York,5096798,medium
5096813,Colts Neck,40.28761,-74.17237,NJ,025,10142,America/New_York,5096813,medium
5096832,Columbus,40.07261,-74.72072,NJ,005,8783,America/New_York,5096832,medium
5097017,Cranford,40.65844,-74.29959,NJ,039,22627,America/New_York,5097017,medium
5097035,Cresskill,40.94149,-73.9593,NJ,003,8812,America/New_York,5097035,medium
5097152,Dayton,40.37261,-74.51015,NJ,023,7063,America/New_York,5097152,medium
5097224,Demarest,40.95732,-73.96347,NJ,003,5050,America/New_York,5097224,medium
5097239,Denville,40.89232,-74.47738,NJ,027,16669,America/New_York,5097239,medium
5097315,Dover,40.88399,-74.5621,NJ,027,18346,America/New_York,5097315,medium
5097349,Dunellen,40.58927,-74.47182,NJ,023,7431,America/New_York,5097349,medium
5097357,Dumont,40.94065,-73.99681,NJ,003,18001,America/New_York,5097357,medium
5097402,East Brunswick,40.42788,-74.41598,NJ,023,48495,America/New_York,5097402,large
5097421,East Hanover,40.8201,-74.36487,NJ,027,12194,America/New_York,5097421,medium
5097441,East Orange,40.76732,-74.20487,NJ,013,64949,America/New_York,5097441,large
5097459,East Rutherford,40.83399,-74.09709,NJ,003,9164,America/New_York,5097459,medium
5097482,Eatontown,40.29622,-74.05097,NJ,025,12301,America/New_York,5097482,medium
5097521,Edgewater Park,40.06817,-74.90072,NJ,005,7387,America/New_York,5097521,medium
5097529,Edison,40.51872,-74.4121,NJ,023,102548,America/New_York,5097529,major
5097575,Edgewater,40.82704,-73.97569,NJ,003,12034,America/New_York,5097575,medium
5097598,Elizabeth,40.66399,-74.2107,NJ,039,129007,America/New_York,5097598,major
5097627,Elmwood Park,40.90399,-74.11848,NJ,003,20279,America/New_York,5097627,medium
5097649,Emerson,40.97621,-74.02625,NJ,003,7697,America/New_York,5097649,medium
5097672,Englewood,40.89288,-73.97264,NJ,003,28539,America/New_York,5097672,large
5097677,Englewood Cliffs,40.88538,-73.95236,NJ,003,5403,America/New_York,5097677,medium
5097751,Ewing,40.26983,-74.79988,NJ,021,36559,America/New_York,5097751,large
5097769,Fair Haven,40.36067,-74.03819,NJ,025,6029,America/New_York,5097769,medium
5097773,Fair Lawn,40.94038,-74.13181,NJ,003,33597,America/New_York,5097773,large
5097778,Fairfield,40.88371,-74.30598,NJ,013,7063,America/New_York,5097778,medium
5097801,Fairview,40.8126,-73.99903,NJ,003,14451,America/New_York,5097801,medium
5097830,Fanwood,40.64094,-74.38348,NJ,039,7651,America/New_York,5097830,medium
5097900,Finderne,40.56316,-74.57766,NJ,035,5600,America/New_York,5097900,medium
5098095,Florham Park,40.78788,-74.38821,NJ,027,11835,America/New_York,5098095,medium
5098109,Fords,40.52927,-74.31598,NJ,023,15187,America/New_York,5098109,medium
5098132,Fort Dix,40.02984,-74.61849,NJ,005,7716,America/New_York,5098132,medium
5098135,Fort Lee,40.85093,-73.97014,NJ,003,36672,America/New_York,5098135,large
5098242,Franklin Lakes,41.01676,-74.2057,NJ,003,10899,America/New_York,5098242,medium
5098247,Franklin Park,40.43899,-74.53515,NJ,023,13295,America/New_York,5098247,medium
5098278,Freehold,40.26011,-74.27376,NJ,025,11959,America/New_York,5098278,medium
5098343,Garfield,40.88149,-74.1132,NJ,003,31802,America/New_York,5098343,large
5098430,Glen Ridge,40.80538,-74.20376,NJ,013,7660,America/New_York,5098430,medium
5098436,Glen Rock,40.96288,-74.13292,NJ,003,11999,America/New_York,5098436,medium
5098617,Green Knoll,40.6001,-74.6121,NJ,035,6200,America/New_York,5098617,medium
5098698,Guttenberg,40.79205,-74.00375,NJ,017,11665,America/New_York,5098698,medium
5098706,Hackensack,40.88593,-74.04347,NJ,003,44834,America/New_York,5098706,large
5098745,Hackettstown,40.85399,-74.82906,NJ,041,9579,America/New_York,5098745,medium
5098781,Hamilton Square,40.22733,-74.65321,NJ,021,12784,America/New_York,5098781,medium
5098794,Haledon,40.93565,-74.18626,NJ,031,8451,America/New_York,5098794,medium
5098805,Hanover,40.80454,-74.36682,NJ,027,12898,America/New_York,5098805,medium
5098863,Harrison,40.74649,-74.15626,NJ,017,15474,America/New_York,5098863,medium
5098878,Hasbrouck Heights,40.85816,-74.0807,NJ,003,12227,America/New_York,5098878,medium
5098909,Hawthorne,40.94926,-74.15375,NJ,031,19074,America/New_York,5098909,medium
5098945,Heathcote,40.38872,-74.57571,NJ,023,5821,America/New_York,5098945,medium
5099057,Highland Park,40.49594,-74.42432,NJ,023,14347,America/New_York,5099057,medium
5099067,Hightstown,40.26955,-74.52321,NJ,021,5517,America/New_York,5099067,medium
5099079,Hillsborough,40.4776,-74.62682,NJ,035,38303,America/New_York,5099079,large
5099087,Hillsdale,41.0026,-74.04042,NJ,003,10559,America/New_York,5099087,medium
5099093,Hillside,40.70121,-74.23015,NJ,039,22155,America/New_York,5099093,medium
5099133,Hoboken,40.74399,-74.03236,NJ,017,53635,America/New_York,5099133,large
5099289,Hopatcong,40.93288,-74.65933,NJ,037,14510,America/New_York,5099289,medium
5099292,Hopatcong Hills,40.94399,-74.67072,NJ,037,16267,America/New_York,5099292,medium
5099724,Irvington,40.73232,-74.23487,NJ,013,61323,America/New_York,5099724,large
5099738,Iselin,40.57538,-74.32237,NJ,023,18695,America/New_York,5099738,medium
5099795,Jamesburg,40.35261,-74.44015,NJ,023,6029,America/New_York,5099795,medium
5099836,Jersey City,40.72816,-74.07764,NJ,017,264290,America/New_York,5099836,major
5099961,Keansburg,40.44177,-74.12986,NJ,025,9873,America/New_York,5099961,medium
5099967,Kearny,40.76843,-74.14542,NJ,017,42137,America/New_York,5099967,large
5099988,Kendall Park,40.42094,-74.56071,NJ,023,9339,America/New_York,5099988,medium
5100007,Kenilworth,40.67649,-74.2907,NJ,039,8215,America/New_York,5100007,medium
5100008,Keyport,40.43316,-74.19959,NJ,025,7145,America/New_York,5100008,medium
5100062,Kinnelon,41.00176,-74.3671,NJ,027,10392,America/New_York,5100062,medium
5100155,Lake Hiawatha,40.8826,-74.38154,NJ,027,9360,America/New_York,5100155,medium
5100158,Lake Hopatcong,40.94843,-74.6171,NJ,027,9054,America/New_York,5100158,medium
5100190,Lake Mohawk,41.01843,-74.66016,NJ,037,9916,America/New_York,5100190,medium
5100280,Lakewood,40.09789,-74.21764,NJ,029,53805,America/New_York,5100280,large
5100308,Landing,40.9051,-74.66516,NJ,027,6436,America/New_York,5100308,medium
5100340,Laurence Harbor,40.45677,-74.24653,NJ,023,6536,America/New_York,5100340,medium
5100399,Leonia,40.86149,-73.98819,NJ,003,9219,America/New_York,5100399,medium
5100477,Lincoln Park,40.92427,-74.30209,NJ,027,10405,America/New_York,5100477,medium
5100498,Lincroft,40.33067,-74.12097,NJ,025,6135,America/New_York,5100498,medium
5100506,Linden,40.62205,-74.24459,NJ,039,42021,America/New_York,5100506,large
5100540,Little Falls,40.86899,-74.2082,NJ,031,10688,America/New_York,5100540,medium
5100542,Little Ferry,40.85288,-74.04208,NJ,003,10963,America/New_York,5100542,medium
5100559,Little Silver,40.33678,-74.04708,NJ,025,5913,America/New_York,5100559,medium
5100572,Livingston,40.79593,-74.31487,NJ,013,27853,America/New_York,5100572,large
5100604,Lodi,40.88232,-74.0832,NJ,003,24835,America/New_York,5100604,medium
5100619,Long Branch,40.30428,-73.99236,NJ,025,30941,America/New_York,5100619,large
5100706,Lyndhurst,40.81204,-74.12431,NJ,003,19996,America/New_York,5100706,medium
5100748,Madison,40.75982,-74.4171,NJ,027,16126,America/New_York,5100748,medium
5100764,Madison Park,40.4515,-74.30792,NJ,023,7144,America/New_York,5100764,medium
5100776,Mahwah,41.08871,-74.14376,NJ,003,24062,America/New_York,5100776,medium
5100809,Manasquan,40.12623,-74.0493,NJ,025,5815,America/New_York,5100809,medium
5100830,Manville,40.54094,-74.58766,NJ,035,10429,America/New_York,5100830,medium
5100854,Maplewood,40.73121,-74.27348,NJ,013,25008,America/New_York,5100854,large
5100886,Marlboro,40.31539,-74.24626,NJ,025,40191,America/New_York,5100886,large
5100924,Martinsville,40.60121,-74.55905,NJ,035,11980,America/New_York,5100924,medium
5100940,Matawan,40.41483,-74.22959,NJ,025,8853,America/New_York,5100940,medium
5100972,Maywood,40.9026,-74.06181,NJ,003,9805,America/New_York,5100972,medium
5101073,Mendham,40.77593,-74.60071,NJ,027,5001,America/New_York,5101073,medium
5101103,Mercerville,40.23705,-74.68655,NJ,021,13230,America/New_York,5101103,medium
5101125,Metuchen,40.54316,-74.3632,NJ,023,13886,America/New_York,5101125,medium
5101159,Middlesex,40.5726,-74.49265,NJ,023,13934,America/New_York,5101159,medium
5101170,Middletown,40.39428,-74.11709,NJ,025,65490,America/New_York,5101170,large
5101178,Midland Park,40.98926,-74.1407,NJ,003,7329,America/New_York,5101178,medium
5101244,Milltown,40.45622,-74.44321,NJ,023,7049,America/New_York,5101244,medium
5101334,Montclair,40.82593,-74.20903,NJ,013,39701,America/New_York,5101334,large
5101361,Montvale,41.04676,-74.02292,NJ,003,8442,America/New_York,5101361,medium
5101393,Morganville,40.3765,-74.24431,NJ,025,5040,America/New_York,5101393,medium
5101417,Morris Plains,40.82177,-74.48099,NJ,027,5532,America/New_York,5101417,medium
5101427,Morristown,40.79677,-74.48154,NJ,027,18594,America/New_York,5101427,medium
5101459,Mount Arlington,40.92593,-74.63488,NJ,027,5300,America/New_York,5101459,medium
5101601,Mountainside,40.67232,-74.35737,NJ,039,6885,America/New_York,5101601,medium
5101717,New Brunswick,40.48622,-74.45182,NJ,023,57035,America/New_York,5101717,large
5101766,New Milford,40.9351,-74.01903,NJ,003,16801,America/New_York,5101766,medium
5101775,New Providence,40.69843,-74.40154,NJ,039,12469,America/New_York,5101775,medium
5101798,Newark,40.73566,-74.17237,NJ,013,281944,America/New_York,5101798,major
5101848,Newton,41.05815,-74.75267,NJ,037,7979,America/New_York,5101848,medium
5101873,North Arlington,40.78843,-74.1332,NJ,003,15904,America/New_York,5101873,medium
5101879,North Bergen,40.80427,-74.01208,NJ,017,63484,America/New_York,5101879,large
5101901,North Caldwell,40.86482,-74.2582,NJ,013,6661,America/New_York,5101901,medium
5101922,North Haledon,40.9551,-74.18598,NJ,031,8548,America/New_York,5101922,medium
5101938,North Plainfield,40.6301,-74.42737,NJ,035,22140,America/New_York,5101938,medium
5101962,Northfield,40.77427,-74.32459,NJ,013,8070,America/New_York,5101962,medium
5101978,Norwood,40.99815,-73.9618,NJ,003,5869,America/New_York,5101978,medium
5102076,Nutley,40.82232,-74.15987,NJ,013,27572,America/New_York,5102076,large
5102118,Oakland,41.01315,-74.26431,NJ,003,13165,America/New_York,5102118,medium
5102147,Oceanport,40.31817,-74.01514,NJ,025,5739,America/New_York,5102147,medium
5102162,Old Bridge,40.41483,-74.36543,NJ,023,23753,America/New_York,5102162,medium
5102190,Old Tappan,41.01065,-73.99125,NJ,003,6016,America/New_York,5102190,medium
5102208,Oradell,40.95871,-74.03681,NJ,003,8218,America/New_York,5102208,medium
5102213,Orange,40.77066,-74.23265,NJ,013,34457,America/New_York,5102213,large
5102369,Palisades Park,40.84816,-73.99764,NJ,003,20743,America/New_York,5102369,medium
5102378,Palmyra,40.00706,-75.02823,NJ,005,7314,America/New_York,5102378,medium
5102387,Paramus,40.94454,-74.07542,NJ,003,26974,America/New_York,5102387,large
5102400,Park Ridge,41.0376,-74.0407,NJ,003,8919,America/New_York,5102400,medium
5102427,Parsippany,40.85788,-74.42599,NJ,027,51144,America/New_York,5102427,large
5102443,Passaic,40.85677,-74.12848,NJ,031,71085,America/New_York,5102443,large
5102466,Paterson,40.91677,-74.17181,NJ,031,147754,America/New_York,5102466,major
5102578,Perth Amboy,40.50677,-74.26542,NJ,023,52682,America/New_York,5102578,large
5102615,Phillipsburg,40.69371,-75.19018,NJ,041,14515,America/New_York,5102615,medium
5102691,Pine Lake Park,40.00317,-74.25653,NJ,029,8707,America/New_York,5102691,medium
5102713,Piscataway,40.49927,-74.39904,NJ,023,56044,America/New_York,5102713,large
5102720,Plainfield,40.63371,-74.40737,NJ,039,51217,America/New_York,5102720,large
5102796,Point Pleasant,40.08317,-74.06819,NJ,029,18523,America/New_York,5102796,medium
5102825,Pompton Lakes,41.00538,-74.2907,NJ,031,11202,America/New_York,5102825,medium
5102922,Princeton,40.34872,-74.65905,NJ,021,29603,America/New_York,5102922,large
5102941,Princeton Meadows,40.33177,-74.56377,NJ,023,13834,America/New_York,5102941,medium
5102970,Prospect Park,40.24039,-74.76627,NJ,021,5794,America/New_York,5102970,medium
5102973,Prospect Park,40.93704,-74.17431,NJ,031,5953,America/New_York,5102973,medium
5103055,Rahway,40.60816,-74.27765,NJ,039,29508,America/New_York,5103055,large
5103086,Ramsey,41.05732,-74.14098,NJ,003,15102,America/New_York,5103086,medium
5103095,Ramtown,40.12095,-74.14375,NJ,025,6242,America/New_York,5103095,medium
5103116,Raritan,40.56955,-74.63294,NJ,035,8031,America/New_York,5103116,medium
5103159,Red Bank,40.34705,-74.06431,NJ,025,12204,America/New_York,5103159,medium
5103254,Ridgefield,40.83427,-74.00875,NJ,003,11373,America/New_York,5103254,medium
5103256,Ridgefield Park,40.85704,-74.02153,NJ,003,13102,America/New_York,5103256,medium
5103269,Ridgewood,40.97926,-74.11653,NJ,003,25621,America/New_York,5103269,large
5103286,Ringwood,41.11343,-74.24543,NJ,031,12448,America/New_York,5103286,medium
5103301,River Edge,40.92871,-74.03986,NJ,003,11668,America/New_York,5103301,medium
5103310,River Vale,40.99538,-74.01208,NJ,003,9497,America/New_York,5103310,medium
5103374,Robertsville,40.34622,-74.28792,NJ,025,11297,America/New_York,5103374,medium
5103384,Rochelle Park,40.90732,-74.07514,NJ,003,5518,America/New_York,5103384,medium
5103396,Rockaway,40.90121,-74.51432,NJ,027,6494,America/New_York,5103396,medium
5103497,Roseland,40.82066,-74.29376,NJ,013,5876,America/New_York,5103497,medium
5103500,Roselle,40.65223,-74.25882,NJ,039,21670,America/New_York,5103500,medium
5103503,Roselle Park,40.66455,-74.26431,NJ,039,13670,America/New_York,5103503,medium
5103564,Rumson,40.37205,-73.99903,NJ,025,6926,America/New_York,5103564,medium
5103580,Rutherford,40.82649,-74.10681,NJ,003,18690,America/New_York,5103580,medium
5103637,Saddle Brook,40.89899,-74.09264,NJ,003,13130,America/New_York,5103637,medium
5104404,Sayreville,40.45927,-74.36098,NJ,023,44920,America/New_York,5104404,large
5104405,Sayreville Junction,40.46538,-74.33043,NJ,023,42890,America/New_York,5104405,large
5104473,Scotch Plains,40.65538,-74.38987,NJ,039,23584,America/New_York,5104473,medium
5104504,Secaucus,40.78955,-74.05653,NJ,017,19104,America/New_York,5104504,medium
5104630,Short Hills,40.74788,-74.32543,NJ,013,13165,America/New_York,5104630,medium
5104755,Somerset,40.4976,-74.48849,NJ,035,22083,America/New_York,5104755,medium
5104774,Somerville,40.57427,-74.60988,NJ,035,12202,America/New_York,5104774,medium
5104784,South Amboy,40.47788,-74.2907,NJ,023,8846,America/New_York,5104784,medium
5104835,South Old Bridge,40.40816,-74.35432,NJ,023,23233,America/New_York,5104835,medium
5104836,South Orange,40.74899,-74.26126,NJ,013,17295,America/New_York,5104836,medium
5104844,South Plainfield,40.57927,-74.41154,NJ,023,24290,America/New_York,5104844,medium
5104853,South River,40.44649,-74.38598,NJ,023,16399,America/New_York,5104853,medium
5104882,Sparta,41.03343,-74.63849,NJ,037,19722,America/New_York,5104882,medium
5104907,Spotswood,40.39177,-74.39848,NJ,023,8476,America/New_York,5104907,medium
5104952,Springfield,40.70491,-74.31723,NJ,039,14429,America/New_York,5104952,medium
5105095,Strathmore,40.39594,-74.21348,NJ,025,7258,America/New_York,5105095,medium
5105113,Succasunna,40.86843,-74.64044,NJ,027,9152,America/New_York,5105113,medium
5105127,Summit,40.71562,-74.36468,NJ,039,22074,America/New_York,5105127,medium
5105262,Teaneck,40.8976,-74.01597,NJ,003,40078,America/New_York,5105262,large
5105300,Tenafly,40.92538,-73.96292,NJ,003,14880,America/New_York,5105300,medium
5105433,Tinton Falls,40.30428,-74.10042,NJ,025,17772,America/New_York,5105433,medium
5105455,Totowa,40.9051,-74.20987,NJ,031,10973,America/New_York,5105455,medium
5105496,Trenton,40.21705,-74.74294,NJ,021,89620,America/New_York,5105496,large
5105594,Twin Rivers,40.264,-74.49126,NJ,021,7443,America/New_York,5105594,medium
5105608,Union,40.6976,-74.2632,NJ,039,56771,America/New_York,5105608,large
5105615,Union Beach,40.4465,-74.1782,NJ,025,5595,America/New_York,5105615,medium
5105634,Union City,40.77955,-74.02375,NJ,017,69156,America/New_York,5105634,large
5105722,Upper Montclair,40.84621,-74.20126,NJ,013,11565,America/New_York,5105722,medium
5105733,Upper Saddle River,41.05843,-74.09848,NJ,003,8379,America/New_York,5105733,medium
5105809,Verona,40.82982,-74.24015,NJ,013,13545,America/New_York,5105809,medium
5105957,Waldwick,41.01065,-74.11792,NJ,003,10095,America/New_York,5105957,medium
5105974,Wallington,40.85316,-74.11375,NJ,003,11716,America/New_York,5105974,medium
5106014,Wanaque,41.03815,-74.29404,NJ,031,11848,America/New_York,5106014,medium
5106057,Washington,40.75843,-74.97934,NJ,041,6498,America/New_York,5106057,medium
5106129,Watchung,40.63788,-74.45099,NJ,035,5916,America/New_York,5106129,medium
5106160,Wayne,40.92538,-74.27654,NJ,031,57915,America/New_York,5106160,large
5106184,Weehawken,40.76955,-74.02042,NJ,017,14104,America/New_York,5106184,medium
5106262,West Freehold,40.24206,-74.30126,NJ,025,13613,America/New_York,5106262,medium
5106275,West Long Branch,40.29039,-74.01764,NJ,025,7994,America/New_York,5106275,medium
5106279,West Milford,41.13121,-74.36737,NJ,031,26968,America/New_York,5106279,large
5106292,West New York,40.78788,-74.01431,NJ,017,53366,America/New_York,5106292,large
5106298,West Orange,40.79871,-74.23904,NJ,013,48131,America/New_York,5106298,large
5106303,Woodland Park,40.88982,-74.19487,NJ,031,12518,America/New_York,5106303,medium
5106331,Westfield,40.65899,-74.34737,NJ,039,30548,America/New_York,5106331,large
5106351,Westwood,40.99121,-74.03264,NJ,003,11247,America/New_York,5106351,medium
5106361,Wharton,40.89315,-74.58183,NJ,027,6613,America/New_York,5106361,medium
5106365,Whippany,40.82454,-74.4171,NJ,027,8822,America/New_York,5106365,medium
5106378,White Horse,40.19067,-74.70238,NJ,021,9494,America/New_York,5106378,medium
5106379,White Meadow Lake,40.92371,-74.51071,NJ,027,8836,America/New_York,5106379,medium
5106453,Willingboro,40.02789,-74.86905,NJ,005,31668,America/New_York,5106453,large
5106520,Wood-Ridge,40.84566,-74.08792,NJ,003,8249,America/New_York,5106520,medium
5106529,Woodbridge,40.5576,-74.28459,NJ,023,19265,America/New_York,5106529,medium
5106548,Woodcliff Lake,41.02343,-74.06653,NJ,003,5917,America/New_York,5106548,medium
5106615,Wyckoff,41.00954,-74.17292,NJ,003,17124,America/New_York,5106615,medium
5106645,Yorketown,40.30789,-74.33765,NJ,025,6535,America/New_York,5106645,medium
5106817,Airmont,41.10093,-74.11625,NY,087,8891,America/New_York,5106817,medium
5106834,Albany,42.65258,-73.75623,NY,001,101228,America/New_York,5106834,major
5106857,Albertson,40.77343,-73.64318,NY,059,5182,America/New_York,5106857,medium
5106862,Albion,43.24645,-78.19363,NY,073,5998,America/New_York,5106862,medium
5107129,Amherst,42.97839,-78.79976,NY,029,122366,America/New_York,5107129,major
5107140,Amityville,40.67899,-73.41707,NY,103,9486,America/New_York,5107140,medium
5107152,Amsterdam,42.93869,-74.18819,NY,057,18008,America/New_York,5107152,medium
5107374,Arrochar,40.59844,-74.07264,NY,085,13010,America/New_York,5107374,medium
5107394,Arverne,40.59122,-73.79597,NY,081,14120,America/New_York,5107394,medium
5107464,Astoria,40.77205,-73.93014,NY,081,150165,America/New_York,5107464,major
5107505,Auburn,42.93173,-76.56605,NY,011,26985,America/New_York,5107505,large
5107612,Babylon,40.69566,-73.32568,NY,103,12161,America/New_York,5107612,medium
5107760,Baldwin,40.65649,-73.6093,NY,059,24033,America/New_York,5107760,medium
5107771,Baldwin Harbor,40.63955,-73.60846,NY,059,8102,America/New_York,5107771,medium
5107785,Baldwinsville,43.15868,-76.33271,NY,067,7770,America/New_York,5107785,medium
5107811,Ballston Lake,42.91174,-73.86818,NY,091,9776,America/New_York,5107811,medium
5107812,Ballston Spa,43.00091,-73.84901,NY,091,5375,America/New_York,5107812,medium
5108093,Batavia,42.99812,-78.18752,NY,037,15010,America/New_York,5108093,medium
5108110,Bath,42.33702,-77.31776,NY,101,5635,America/New_York,5108110,medium
5108111,Bath Beach,40.60455,-74.00431,NY,047,33080,America/New_York,5108111,large
5108135,Battery Park City,40.71149,-74.01625,NY,061,7422,America/New_York,5108135,medium
5108169,Bay Shore,40.7251,-73.24539,NY,103,26337,America/New_York,5108169,large
5108179,Bay Wood,40.7501,-73.29123,NY,103,7350,America/New_York,5108179,medium
5108186,Baychester,40.86928,-73.83645,NY,005,16274,America/New_York,5108186,medium
5108191,Bayport,40.73843,-73.05067,NY,103,8896,America/New_York,5108191,medium
5108193,Bayside,40.76844,-73.77708,NY,081,66455,America/New_York,5108193,large
5108202,Bayville,40.91065,-73.56207,NY,059,6764,America/New_York,5108202,medium
5108219,Beacon,41.50482,-73.96958,NY,027,14347,America/New_York,5108219,medium
5108677,Bellaire,40.71399,-73.75402,NY,081,5610,America/New_York,5108677,medium
5108683,Belle Harbor,40.57594,-73.84819,NY,081,6758,America/New_York,5108683,medium
5108707,Bellmore,40.66871,-73.52707,NY,059,16218,America/New_York,5108707,medium
5108815,Bensonhurst,40.60177,-73.99403,NY,047,60000,America/New_York,5108815,large
5108844,Bergen Beach,40.62038,-73.9068,NY,047,13596,America/New_York,5108844,medium
5108955,Bethpage,40.74427,-73.48207,NY,059,16429,America/New_York,5108955,medium
5109053,Big Flats,42.1373,-76.93691,NY,015,5277,America/New_York,5109053,medium
5109177,Binghamton,42.09869,-75.91797,NY,007,46032,America/New_York,5109177,large
5109479,Blauvelt,41.06343,-73.95764,NY,087,5689,America/New_York,5109479,medium
5109694,Bohemia,40.76926,-73.11511,NY,103,10180,America/New_York,5109694,medium
5109790,Borough Park,40.63399,-73.99681,NY,047,149248,America/New_York,5109790,major
5109797,Boston,42.62895,-78.73753,NY,029,8049,America/New_York,5109797,medium
5110077,Brentwood,40.78121,-73.24623,NY,103,60664,America/New_York,5110077,large
5110108,Briarcliff Manor,41.14565,-73.82375,NY,119,8028,America/New_York,5110108,medium
5110159,Brighton,43.14756,-77.55055,NY,055,36609,America/New_York,5110159,large
5110161,Brighton Beach,40.57788,-73.95958,NY,047,31462,America/New_York,5110161,large
5110227,Brockport,43.21367,-77.93918,NY,055,8357,America/New_York,5110227,medium
5110266,The Bronx,40.84985,-73.86641,NY,005,1385108,America/New_York,5110266,metro
5110269,Bronxville,40.93815,-73.83208,NY,119,6438,America/New_York,5110269,medium
5110302,Brooklyn,40.6501,-73.94958,NY,047,2736074,America/New_York,5110302,metro
5110309,Brooklyn Heights,40.69538,-73.99375,NY,047,20256,America/New_York,5110309,medium
5110446,Brownsville,40.66094,-73.92014,NY,047,74497,America/New_York,5110446,large
5110629,Buffalo,42.88645,-78.87837,NY,029,258071,America/New_York,5110629,major
5110918,Bushwick,40.69427,-73.91875,NY,047,112620,America/New_York,5110918,major
5111137,Calverton,40.90649,-72.74343,NY,103,6510,America/New_York,5111137,medium
5111141,Cambria Heights,40.69455,-73.73847,NY,081,20287,America/New_York,5111141,medium
5111405,Canandaigua,42.87423,-77.28804,NY,069,10431,America/New_York,5111405,medium
5111412,Canarsie,40.64372,-73.90069,NY,047,87366,America/New_York,5111412,large
5111484,Canton,44.59562,-75.16909,NY,089,6570,America/New_York,5111484,medium
5111974,Cedarhurst,40.62288,-73.7243,NY,059,6682,America/New_York,5111974,medium
5112020,Center Moriches,40.80038,-72.78982,NY,103,7580,America/New_York,5112020,medium
5112035,Centereach,40.85843,-73.09955,NY,103,31578,America/New_York,5112035,large
5112037,Centerport,43.0409,-76.59272,NY,011,5457,America/New_York,5112037,medium
5112038,Centerport,40.88538,-73.37623,NY,103,5508,America/New_York,5112038,medium
5112078,Central Islip,40.79065,-73.20178,NY,103,34450,America/New_York,5112078,large
5112375,Cheektowaga,42.90339,-78.75475,NY,029,75178,America/New_York,5112375,large
5112493,Chestnut Ridge,41.08426,-74.0557,NY,087,8158,America/New_York,5112493,medium
5112540,Chinatown,40.71649,-73.99625,NY,061,90000,America/New_York,5112540,large
5112710,Cicero,43.17562,-76.11937,NY,067,31632,America/New_York,5112710,large
5112861,Clay,43.1859,-76.17243,NY,067,58206,America/New_York,5112861,large
5112956,Clifton,40.6201,-74.07709,NY,085,9519,America/New_York,5112956,medium
5112961,Clifton Park,42.86563,-73.77095,NY,091,36705,America/New_York,5112961,large
5113142,Cohoes,42.77424,-73.70012,NY,001,16538,America/New_York,5113142,medium
5113223,Cold Spring Harbor,40.87149,-73.45679,NY,103,5070,America/New_York,5113223,medium
5113302,College Point,40.7876,-73.84597,NY,081,27307,America/New_York,5113302,large
5113348,Colonie,42.71786,-73.83346,NY,001,7906,America/New_York,5113348,medium
5113412,Commack,40.84288,-73.29289,NY,103,36124,America/New_York,5113412,large
5113460,Concord,40.60816,-74.08431,NY,085,8857,America/New_York,5113460,medium
5113481,Coney Island,40.57788,-73.99403,NY,047,60000,America/New_York,5113481,large
5113500,Congers,41.15065,-73.94542,NY,087,8363,America/New_York,5113500,medium
5113516,Conklin,42.03424,-75.8038,NY,007,5008,America/New_York,5113516,medium
5113683,Copiague,40.68149,-73.39984,NY,103,22993,America/New_York,5113683,medium
5113694,Coram,40.86871,-73.00149,NY,103,39113,America/New_York,5113694,large
5113760,Corning,42.14285,-77.05469,NY,101,10897,America/New_York,5113760,medium
5113779,Corona,40.74705,-73.86014,NY,081,109698,America/New_York,5113779,major
5113790,Cortland,42.60118,-76.18048,NY,023,18907,America/New_York,5113790,medium
5114221,Croton-on-Hudson,41.20843,-73.89125,NY,119,8269,America/New_York,5114221,medium
5114418,Cypress Hills,40.67705,-73.89125,NY,047,54944,America/New_York,5114418,large
