FAC,LOC,GPE,time,Latitude,Longitude,state_code,state_name,county_name,county_fips,city_name,city_id,population
,,Florida,2024-09-27 11:22:25+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Rock Hill, SC",2024-09-27 11:22:12+00:00,34.9248667,-81.0250784,SC,South Carolina,York,45091,Rock Hill,4593142,71548
,,"Florida, Georgia",2024-09-27 11:21:54+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 11:21:46+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 11:21:17+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 11:20:41+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 11:20:00+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Georgia,2024-09-27 11:20:00+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-27 11:20:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 11:19:57+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-27 11:19:31+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Perry, florida, perry",2024-09-27 11:19:28+00:00,30.1173389,-83.5837504,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Georgia,2024-09-27 11:19:26+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-27 11:19:19+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tampa,2024-09-27 11:19:11+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-27 11:18:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 11:18:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 11:18:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 11:17:47+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 11:17:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 11:16:54+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 11:16:29+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 11:16:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Jacksonville",2024-09-27 11:15:41+00:00,30.3321838,-81.655651,FL,Florida,Duval,12031,Jacksonville,4160021,1009833
,,"Florida, Georgia",2024-09-27 11:15:35+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,"Florida, Georgia, Tampa",2024-09-27 12:29:34+00:00,28.005035,-82.40676219196429,FL,Florida,Hillsborough,12057,Temple Terrace,4174969,25731
,,Florida,2024-09-27 12:29:21+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 12:29:12+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 12:29:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Mecklenburg Co,2024-09-27 12:28:52+00:00,35.2356385,-80.8139485,NC,North Carolina,Mecklenburg,37119,Charlotte,4460243,911311
,,Florida,2024-09-27 12:28:46+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 12:28:36+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"Florida, Tallahassee",2024-09-27 12:28:33+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"Florida, Georgia",2024-09-27 12:28:21+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Valdosta,2024-09-27 12:28:18+00:00,30.8327022,-83.2784851,GA,Georgia,Lowndes,13185,Valdosta,4228147,55724
,,"Georgetown, Horry County",2024-09-27 12:28:11+00:00,33.795265119158465,-79.00573971852191,SC,South Carolina,Horry,45051,Red Hill,4592487,13223
,,florida,2024-09-27 12:27:56+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:27:34+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:27:34+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:27:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:27:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:27:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Kentucky,2024-09-27 12:26:51+00:00,37.5726028,-85.1551411,KY,Kentucky,Marion,21155,Lebanon,4297653,5680
,,Tallahassee,2024-09-27 12:26:08+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-27 12:26:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:25:31+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:25:31+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-27 12:25:07+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Georgia,2024-09-27 12:25:04+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"Florida, Perry, florida, perry",2024-09-27 12:25:01+00:00,30.1173389,-83.5837504,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Hartselle,2024-09-27 12:24:59+00:00,34.4434282,-86.9352842,AL,Alabama,Morgan,01103,Hartselle,4066449,14493
,,Florida,2024-09-27 12:24:59+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Leland, North Carolina",2024-09-27 12:23:34+00:00,34.236434,-78.0040029,NC,North Carolina,Brunswick,37019,Belville,4454893,1936
,,Florida,2024-09-27 12:23:16+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:23:14+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Kentucky,2024-09-27 12:23:00+00:00,37.5726028,-85.1551411,KY,Kentucky,Marion,21155,Lebanon,4297653,5680
,,Florida,2024-09-27 12:22:59+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:22:53+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Alabama,2024-09-27 12:22:51+00:00,33.2588817,-86.8295337,AL,Alabama,Shelby,01117,Alabaster,4829762,32707
,,Florida,2024-09-27 12:22:37+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Perry",2024-09-27 12:22:00+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 12:21:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:21:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:20:57+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-27 12:20:53+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,Florida,2024-09-27 12:20:46+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:20:36+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-27 12:20:28+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,florida,2024-09-27 12:20:17+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 12:20:10+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 12:20:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
I-4,,"Florida, Tampa",2024-09-27 12:20:08+00:00,27.9654059,-82.42998735,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-27 12:20:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:59:32+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Perry, florida",2024-09-27 12:59:08+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,"Florida, Georgia",2024-09-27 12:58:37+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,"Florida, Georgia",2024-09-27 12:58:13+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,"Florida, St. Pete Beach",2024-09-27 12:58:09+00:00,27.7253065,-82.741212,FL,Florida,Pinellas,12103,Saint Pete Beach,4171522,9346
,,"Florida, Perry, US",2024-09-27 12:57:54+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 12:57:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:57:13+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia, US, us",2024-09-27 12:56:45+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,"Florida, Georgia",2024-09-27 12:56:40+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 12:55:38+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Singapore",2024-09-27 12:55:38+00:00,26.56997460544381,-81.96013219313699,FL,Florida,Lee,12071,Cape Coral,4149962,175229
,,Florida,2024-09-27 12:55:26+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 12:55:17+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 12:55:13+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:54:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Perry",2024-09-27 12:54:32+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Tallahassee,2024-09-27 12:53:04+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-27 12:52:48+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:52:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:52:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 12:52:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 12:51:28+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 12:51:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Atlanta, Helene",2024-09-27 12:51:01+00:00,33.75876485,-84.37108704097508,GA,Georgia,Fulton,13121,Reynoldstown,12212746,1733
,,Miami,2024-09-27 12:50:57+00:00,25.7741728,-80.19362,FL,Florida,Miami-Dade,12086,Miami,4164138,487014
,,"Beaufort County, Hilton Head",2024-09-27 12:50:07+00:00,32.1927895,-80.73932282974188,SC,South Carolina,Beaufort,45013,Hilton Head Island,4581832,40512
,,"Beaufort County, Hilton Head",2024-09-27 12:50:07+00:00,32.1927895,-80.73932282974188,SC,South Carolina,Beaufort,45013,Hilton Head Island,4581832,40512
,,Georgia,2024-09-27 12:50:01+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Georgia,2024-09-27 12:49:55+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"FL, GA, SC",2024-09-27 12:49:36+00:00,30.40315195,-84.23610747515883,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Georgia,2024-09-27 12:48:57+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Georgia,2024-09-27 12:48:34+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Jacksonville,2024-09-27 12:48:29+00:00,30.3321838,-81.655651,FL,Florida,Duval,12031,Jacksonville,4160021,1009833
,,"Florida, Tampa",2024-09-27 12:48:05+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-27 12:48:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Hillsborough County",2024-09-27 13:59:58+00:00,27.9184543,-82.3488057,FL,Florida,Hillsborough,12057,Progress Village,4169378,5392
Midnight Pass,,Sarasota,2024-09-27 13:59:52+00:00,27.207868104996226,-82.51168876372024,FL,Florida,Sarasota,12115,Vamo,4176324,4727
,,Florida,2024-09-27 13:59:41+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-27 13:59:15+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,Tampa,2024-09-27 13:58:29+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-27 13:58:19+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tampa,2024-09-27 13:58:11+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
US 431,,"Guntersville, Marshall County",2024-09-27 13:57:23+00:00,34.29334909964673,-86.25396495633035,AL,Alabama,Marshall,01095,Albertville,4829791,21462
,,Florida,2024-09-27 13:57:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:56:27+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 13:56:27+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 13:56:12+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:55:59+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:55:42+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:55:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:54:32+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:53:58+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:53:19+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-27 13:53:19+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,Florida,2024-09-27 13:53:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-27 13:51:49+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Atlanta,2024-09-27 13:51:43+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,"Florida, GA, ga",2024-09-27 13:51:24+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Louisville,2024-09-27 13:51:11+00:00,38.2542376,-85.759407,KY,Kentucky,Jefferson,21111,Louisville,4299276,624444
,,Georgia,2024-09-27 13:50:58+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"Florida, Perry",2024-09-27 13:50:54+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,"Columbia, SC",2024-09-27 13:50:02+00:00,34.000754,-81.0352313,SC,South Carolina,Richland,45079,Columbia,4575352,142416
,,Florida,2024-09-27 13:49:54+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 13:48:55+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"Augusta, Georgia",2024-09-27 13:48:40+00:00,33.4709714,-81.9748429,GA,Georgia,Richmond,13245,Augusta,4180531,43459
,,"Florida, Perry",2024-09-27 13:48:33+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 13:29:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:29:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:29:21+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:29:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:28:57+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,ohio,2024-09-27 13:28:24+00:00,40.2253569,-82.6881395,OH,Ohio,Licking,39089,Johnstown,5159309,4918
,,Florida,2024-09-27 13:27:26+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:27:21+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Georgia, North Carolina",2024-09-27 13:27:20+00:00,33.430570902421074,-82.05283656047531,GA,Georgia,Richmond,13245,Augusta,4180531,43459
,,Florida,2024-09-27 13:26:48+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee",2024-09-27 13:26:38+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-27 13:26:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:25:39+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Orlando,2024-09-27 13:25:14+00:00,28.5421109,-81.3790304,FL,Florida,Orange,12095,Orlando,4167147,334854
,,Florida,2024-09-27 13:25:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Perry",2024-09-27 13:24:37+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,"Florida, Tampa",2024-09-27 13:24:35+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Florida, Perry",2024-09-27 13:24:19+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 13:24:11+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:24:11+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Fl, Lecanto",2024-09-27 13:24:05+00:00,28.8268794,-82.50015636801734,FL,Florida,Citrus,12017,Lecanto,4161733,5882
,,Florida,2024-09-27 13:24:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,St. Pete Beach,2024-09-27 13:23:55+00:00,27.7253065,-82.741212,FL,Florida,Pinellas,12103,Saint Pete Beach,4171522,9346
,,Clemson,2024-09-27 13:23:44+00:00,34.6850749,-82.8364111,SC,South Carolina,Pickens,45077,Clemson,4574989,15446
,,"Florida, North Carolina",2024-09-27 13:23:04+00:00,27.182985996902996,-80.25882866552377,FL,Florida,Martin,12085,Stuart,4174201,16462
,,Florida,2024-09-27 13:23:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, US",2024-09-27 13:22:45+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-27 13:22:38+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,"Florida, Georgia, US",2024-09-27 13:22:27+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-27 13:22:15+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,FL,2024-09-27 13:22:10+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 13:22:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 14:29:43+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"TAMPA, Tampa",2024-09-27 14:29:39+00:00,27.953105,-82.4507037,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Florida, Perry",2024-09-27 14:29:13+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,Florida,2024-09-27 14:28:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-27 14:28:31+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,"Florida, US",2024-09-27 14:28:12+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 14:28:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
the Memphis International Airport,,,2024-09-27 14:27:59+00:00,35.04625645,-89.97689466513185,TN,Tennessee,Shelby,47157,Southaven,4446675,52589
,,Florida,2024-09-27 14:27:39+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 14:26:36+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-27 14:26:34+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Pinellas County,2024-09-27 14:26:24+00:00,27.8778904,-82.7329309,FL,Florida,Pinellas,12103,South Highpoint,4173467,5195
,,"Florida, Steinhatchee",2024-09-27 14:25:55+00:00,29.6720821,-83.3758593,FL,Florida,Taylor,12123,Steinhatchee,4174059,1047
,,"Florida, Pasco County",2024-09-27 14:25:27+00:00,28.2996183,-82.4522702,FL,Florida,Pasco,12101,Connerton,7315224,2116
,,"Florida, Georgia",2024-09-27 14:24:24+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,"Bradenton, FL",2024-09-27 14:24:00+00:00,27.4989278,-82.5748194,FL,Florida,Manatee,12081,Bradenton,4148708,54437
,,"FL, Perry",2024-09-27 14:23:31+00:00,30.1174351,-83.5818147,FL,Florida,Taylor,12123,Perry,4168244,7055
,,"FL, Tallahassee",2024-09-27 14:23:18+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-27 14:22:26+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 14:22:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 14:21:35+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 14:21:27+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 14:20:57+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Nashville,2024-09-27 14:20:48+00:00,36.1622767,-86.7742984,TN,Tennessee,Davidson,47037,Nashville,4644585,689447
Busch Gardens,,,2024-09-27 14:20:46+00:00,28.0370823,-82.42126134497113,FL,Florida,Hillsborough,12057,Temple Terrace,4174969,25731
,,MIAMI,2024-09-27 14:20:41+00:00,25.7741728,-80.19362,FL,Florida,Miami-Dade,12086,Miami,4164138,487014
,,Florida,2024-09-27 14:20:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 14:20:21+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-27 14:20:14+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, the Sunshine State",2024-09-27 14:20:13+00:00,28.772727072773417,-81.95742904405053,FL,Florida,Sumter,12119,Hawthorne,4158257,1475
,,MIAMI,2024-09-27 14:20:11+00:00,25.7741728,-80.19362,FL,Florida,Miami-Dade,12086,Miami,4164138,487014
,,"KY, Ohio, TN",2024-09-27 14:20:06+00:00,39.035149005988096,-84.35692676724265,KY,Kentucky,Campbell,21037,Silver Grove,4308401,1120
,,Myrtle Beach,2024-09-27 14:20:04+00:00,33.6956461,-78.8900409,SC,South Carolina,Horry,45051,Myrtle Beach,4588718,31035
,,Florida,2024-09-27 14:19:57+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Appalachia,2024-09-27 14:19:45+00:00,36.9034309,-82.7853107,VA,Virginia,Wise,51195,Appalachia,4744575,1671
,,"Atlanta, Helene",2024-09-27 14:19:41+00:00,33.75876485,-84.37108704097508,GA,Georgia,Fulton,13121,Reynoldstown,12212746,1733
